budget_date,budget_hour,store_code,category_code,internal_sku,daily_target_units,daily_target_revenue,expected_units_to_hour,expected_revenue_to_hour
2026-05-28,20,GT-0145,PANADERIA,SKU-0095,4,11208,4,10407
2026-05-28,20,GT-0145,PANADERIA,SKU-0096,5,14310,5,13288
2026-05-28,20,GT-0145,PANADERIA,SKU-0097,6,17532,6,16280
2026-05-28,20,GT-0145,PANADERIA,SKU-0098,7,20209,6,18766
2026-05-28,20,GT-0145,PANADERIA,SKU-0099,2,5894,2,5473
2026-05-28,20,GT-0145,PANADERIA,SKU-0100,3,9021,3,8377
2026-05-28,21,GT-0145,ACEITES,,86,165362,86,165362
2026-05-28,21,GT-0145,ACEITES,SKU-0021,2,3084,2,3084
2026-05-28,21,GT-0145,ACEITES,SKU-0022,3,4806,3,4806
2026-05-28,21,GT-0145,ACEITES,SKU-0023,4,6268,4,6268
2026-05-28,21,GT-0145,ACEITES,SKU-0024,5,8135,5,8135
2026-05-28,21,GT-0145,ACEITES,SKU-0025,6,10122,6,10122
2026-05-28,21,GT-0145,ACEITES,SKU-0026,7,12229,7,12229
2026-05-28,21,GT-0145,ACEITES,SKU-0027,2,3614,2,3614
2026-05-28,21,GT-0145,ACEITES,SKU-0028,3,5316,3,5316
2026-05-28,21,GT-0145,ACEITES,SKU-0029,4,7328,4,7328
2026-05-28,21,GT-0145,ACEITES,SKU-0030,5,9460,5,9460
2026-05-28,21,GT-0145,ACEITES,SKU-0031,6,11712,6,11712
2026-05-28,21,GT-0145,ACEITES,SKU-0032,7,14084,7,14084
2026-05-28,21,GT-0145,ACEITES,SKU-0033,2,3954,2,3954
2026-05-28,21,GT-0145,ACEITES,SKU-0034,3,6111,3,6111
2026-05-28,21,GT-0145,ACEITES,SKU-0035,4,8388,4,8388
2026-05-28,21,GT-0145,ACEITES,SKU-0036,5,10785,5,10785
2026-05-28,21,GT-0145,ACEITES,SKU-0037,6,13302,6,13302
2026-05-28,21,GT-0145,ACEITES,SKU-0038,7,15274,7,15274
2026-05-28,21,GT-0145,ACEITES,SKU-0039,2,4484,2,4484
2026-05-28,21,GT-0145,ACEITES,SKU-0040,3,6906,3,6906
2026-05-28,21,GT-0145,BEBIDAS,,94,158458,94,158458
2026-05-28,21,GT-0145,BEBIDAS,SKU-0001,6,7842,6,7842
2026-05-28,21,GT-0145,BEBIDAS,SKU-0002,7,9569,7,9569
2026-05-28,21,GT-0145,BEBIDAS,SKU-0003,2,2664,2,2664
2026-05-28,21,GT-0145,BEBIDAS,SKU-0004,3,4176,3,4176
2026-05-28,21,GT-0145,BEBIDAS,SKU-0005,4,5808,4,5808
2026-05-28,21,GT-0145,BEBIDAS,SKU-0006,5,7560,5,7560
2026-05-28,21,GT-0145,BEBIDAS,SKU-0007,6,9432,6,9432
2026-05-28,21,GT-0145,BEBIDAS,SKU-0008,7,10759,7,10759
2026-05-28,21,GT-0145,BEBIDAS,SKU-0009,2,3194,2,3194
2026-05-28,21,GT-0145,BEBIDAS,SKU-0010,3,4971,3,4971
2026-05-28,21,GT-0145,BEBIDAS,SKU-0011,4,6868,4,6868
2026-05-28,21,GT-0145,BEBIDAS,SKU-0012,5,8885,5,8885
2026-05-28,21,GT-0145,BEBIDAS,SKU-0013,6,10452,6,10452
2026-05-28,21,GT-0145,BEBIDAS,SKU-0014,7,12614,7,12614
2026-05-28,21,GT-0145,BEBIDAS,SKU-0015,2,3724,2,3724
2026-05-28,21,GT-0145,BEBIDAS,SKU-0016,3,5766,3,5766
2026-05-28,21,GT-0145,BEBIDAS,SKU-0017,4,7928,4,7928
2026-05-28,21,GT-0145,BEBIDAS,SKU-0018,5,9735,5,9735
2026-05-28,21,GT-0145,BEBIDAS,SKU-0019,6,12042,6,12042
2026-05-28,21,GT-0145,BEBIDAS,SKU-0020,7,14469,7,14469
2026-05-28,21,GT-0145,CARNES,,94,224728,94,224728
2026-05-28,21,GT-0145,CARNES,SKU-0061,6,12072,6,12072
2026-05-28,21,GT-0145,CARNES,SKU-0062,7,14504,7,14504
2026-05-28,21,GT-0145,CARNES,SKU-0063,2,4074,2,4074
2026-05-28,21,GT-0145,CARNES,SKU-0064,3,6291,3,6291
2026-05-28,21,GT-0145,CARNES,SKU-0065,4,8628,4,8628
2026-05-28,21,GT-0145,CARNES,SKU-0066,5,11085,5,11085
2026-05-28,21,GT-0145,CARNES,SKU-0067,6,13662,6,13662
2026-05-28,21,GT-0145,CARNES,SKU-0068,7,15694,7,15694
2026-05-28,21,GT-0145,CARNES,SKU-0069,2,4604,2,4604
2026-05-28,21,GT-0145,CARNES,SKU-0070,3,7086,3,7086
2026-05-28,21,GT-0145,CARNES,SKU-0071,4,9688,4,9688
2026-05-28,21,GT-0145,CARNES,SKU-0072,5,12410,5,12410
2026-05-28,21,GT-0145,CARNES,SKU-0073,6,14682,6,14682
2026-05-28,21,GT-0145,CARNES,SKU-0074,7,17549,7,17549
2026-05-28,21,GT-0145,CARNES,SKU-0075,2,5134,2,5134
2026-05-28,21,GT-0145,CARNES,SKU-0076,3,7881,3,7881
2026-05-28,21,GT-0145,CARNES,SKU-0077,4,10748,4,10748
2026-05-28,21,GT-0145,CARNES,SKU-0078,5,13260,5,13260
2026-05-28,21,GT-0145,CARNES,SKU-0079,6,16272,6,16272
2026-05-28,21,GT-0145,CARNES,SKU-0080,7,19404,7,19404
2026-05-28,21,GT-0145,LACTEOS,,90,192230,90,192230
2026-05-28,21,GT-0145,LACTEOS,SKU-0041,4,7108,4,7108
2026-05-28,21,GT-0145,LACTEOS,SKU-0042,5,9185,5,9185
2026-05-28,21,GT-0145,LACTEOS,SKU-0043,6,10812,6,10812
2026-05-28,21,GT-0145,LACTEOS,SKU-0044,7,13034,7,13034
2026-05-28,21,GT-0145,LACTEOS,SKU-0045,2,3844,2,3844
2026-05-28,21,GT-0145,LACTEOS,SKU-0046,3,5946,3,5946
2026-05-28,21,GT-0145,LACTEOS,SKU-0047,4,8168,4,8168
2026-05-28,21,GT-0145,LACTEOS,SKU-0048,5,10035,5,10035
2026-05-28,21,GT-0145,LACTEOS,SKU-0049,6,12402,6,12402
2026-05-28,21,GT-0145,LACTEOS,SKU-0050,7,14889,7,14889
2026-05-28,21,GT-0145,LACTEOS,SKU-0051,2,4374,2,4374
2026-05-28,21,GT-0145,LACTEOS,SKU-0052,3,6741,3,6741
2026-05-28,21,GT-0145,LACTEOS,SKU-0053,4,8848,4,8848
2026-05-28,21,GT-0145,LACTEOS,SKU-0054,5,11360,5,11360
2026-05-28,21,GT-0145,LACTEOS,SKU-0055,6,13992,6,13992
2026-05-28,21,GT-0145,LACTEOS,SKU-0056,7,16744,7,16744
2026-05-28,21,GT-0145,LACTEOS,SKU-0057,2,4904,2,4904
2026-05-28,21,GT-0145,LACTEOS,SKU-0058,3,7251,3,7251
2026-05-28,21,GT-0145,LACTEOS,SKU-0059,4,9908,4,9908
2026-05-28,21,GT-0145,LACTEOS,SKU-0060,5,12685,5,12685
2026-05-28,21,GT-0145,PANADERIA,,86,225992,86,225992
2026-05-28,21,GT-0145,PANADERIA,SKU-0081,2,4494,2,4494
2026-05-28,21,GT-0145,PANADERIA,SKU-0082,3,6921,3,6921
2026-05-28,21,GT-0145,PANADERIA,SKU-0083,4,9088,4,9088
2026-05-28,21,GT-0145,PANADERIA,SKU-0084,5,11660,5,11660
2026-05-28,21,GT-0145,PANADERIA,SKU-0085,6,14352,6,14352
2026-05-28,21,GT-0145,PANADERIA,SKU-0086,7,17164,7,17164
2026-05-28,21,GT-0145,PANADERIA,SKU-0087,2,5024,2,5024
2026-05-28,21,GT-0145,PANADERIA,SKU-0088,3,7431,3,7431
2026-05-28,21,GT-0145,PANADERIA,SKU-0089,4,10148,4,10148
2026-05-28,21,GT-0145,PANADERIA,SKU-0090,5,12985,5,12985
2026-05-28,21,GT-0145,PANADERIA,SKU-0091,6,15942,6,15942
2026-05-28,21,GT-0145,PANADERIA,SKU-0092,7,19019,7,19019
2026-05-28,21,GT-0145,PANADERIA,SKU-0093,2,5364,2,5364
2026-05-28,21,GT-0145,PANADERIA,SKU-0094,3,8226,3,8226
2026-05-28,21,GT-0145,PANADERIA,SKU-0095,4,11208,4,11208
2026-05-28,21,GT-0145,PANADERIA,SKU-0096,5,14310,5,14310
2026-05-28,21,GT-0145,PANADERIA,SKU-0097,6,17532,6,17532
2026-05-28,21,GT-0145,PANADERIA,SKU-0098,7,20209,7,20209
2026-05-28,21,GT-0145,PANADERIA,SKU-0099,2,5894,2,5894
2026-05-28,21,GT-0145,PANADERIA,SKU-0100,3,9021,3,9021
2026-05-29,08,GT-0145,ACEITES,,88,168118,6,12008
2026-05-29,08,GT-0145,ACEITES,SKU-0021,3,4683,0,334
2026-05-29,08,GT-0145,ACEITES,SKU-0022,4,6104,0,436
2026-05-29,08,GT-0145,ACEITES,SKU-0023,5,7930,0,566
2026-05-29,08,GT-0145,ACEITES,SKU-0024,6,9876,0,705
2026-05-29,08,GT-0145,ACEITES,SKU-0025,7,11942,0,853
2026-05-29,08,GT-0145,ACEITES,SKU-0026,2,3532,0,252
2026-05-29,08,GT-0145,ACEITES,SKU-0027,3,5193,0,371
2026-05-29,08,GT-0145,ACEITES,SKU-0028,4,7164,0,512
2026-05-29,08,GT-0145,ACEITES,SKU-0029,5,9255,0,661
2026-05-29,08,GT-0145,ACEITES,SKU-0030,6,11466,0,819
2026-05-29,08,GT-0145,ACEITES,SKU-0031,7,13797,0,986
2026-05-29,08,GT-0145,ACEITES,SKU-0032,2,3872,0,277
2026-05-29,08,GT-0145,ACEITES,SKU-0033,3,5988,0,428
2026-05-29,08,GT-0145,ACEITES,SKU-0034,4,8224,0,587
2026-05-29,08,GT-0145,ACEITES,SKU-0035,5,10580,0,756
2026-05-29,08,GT-0145,ACEITES,SKU-0036,6,13056,0,933
2026-05-29,08,GT-0145,ACEITES,SKU-0037,7,14987,0,1070
2026-05-29,08,GT-0145,ACEITES,SKU-0038,2,4402,0,314
2026-05-29,08,GT-0145,ACEITES,SKU-0039,3,6783,0,484
2026-05-29,08,GT-0145,ACEITES,SKU-0040,4,9284,0,663
2026-05-29,08,GT-0145,BEBIDAS,,90,151180,6,10799
2026-05-29,08,GT-0145,BEBIDAS,SKU-0001,7,9282,0,663
2026-05-29,08,GT-0145,BEBIDAS,SKU-0002,2,2582,0,184
2026-05-29,08,GT-0145,BEBIDAS,SKU-0003,3,4053,0,290
2026-05-29,08,GT-0145,BEBIDAS,SKU-0004,4,5644,0,403
2026-05-29,08,GT-0145,BEBIDAS,SKU-0005,5,7355,0,525
2026-05-29,08,GT-0145,BEBIDAS,SKU-0006,6,9186,0,656
2026-05-29,08,GT-0145,BEBIDAS,SKU-0007,7,10472,0,748
2026-05-29,08,GT-0145,BEBIDAS,SKU-0008,2,3112,0,222
2026-05-29,08,GT-0145,BEBIDAS,SKU-0009,3,4848,0,346
2026-05-29,08,GT-0145,BEBIDAS,SKU-0010,4,6704,0,479
2026-05-29,08,GT-0145,BEBIDAS,SKU-0011,5,8680,0,620
2026-05-29,08,GT-0145,BEBIDAS,SKU-0012,6,10206,0,729
2026-05-29,08,GT-0145,BEBIDAS,SKU-0013,7,12327,0,880
2026-05-29,08,GT-0145,BEBIDAS,SKU-0014,2,3642,0,260
2026-05-29,08,GT-0145,BEBIDAS,SKU-0015,3,5643,0,403
2026-05-29,08,GT-0145,BEBIDAS,SKU-0016,4,7764,0,555
2026-05-29,08,GT-0145,BEBIDAS,SKU-0017,5,9530,0,681
2026-05-29,08,GT-0145,BEBIDAS,SKU-0018,6,11796,0,843
2026-05-29,08,GT-0145,BEBIDAS,SKU-0019,7,14182,0,1013
2026-05-29,08,GT-0145,BEBIDAS,SKU-0020,2,4172,0,298
2026-05-29,08,GT-0145,CARNES,,90,214630,6,15331
2026-05-29,08,GT-0145,CARNES,SKU-0061,7,14217,0,1016
2026-05-29,08,GT-0145,CARNES,SKU-0062,2,3992,0,285
2026-05-29,08,GT-0145,CARNES,SKU-0063,3,6168,0,441
2026-05-29,08,GT-0145,CARNES,SKU-0064,4,8464,0,605
2026-05-29,08,GT-0145,CARNES,SKU-0065,5,10880,0,777
2026-05-29,08,GT-0145,CARNES,SKU-0066,6,13416,0,958
2026-05-29,08,GT-0145,CARNES,SKU-0067,7,15407,0,1100
2026-05-29,08,GT-0145,CARNES,SKU-0068,2,4522,0,323
2026-05-29,08,GT-0145,CARNES,SKU-0069,3,6963,0,497
2026-05-29,08,GT-0145,CARNES,SKU-0070,4,9524,0,680
2026-05-29,08,GT-0145,CARNES,SKU-0071,5,12205,0,872
2026-05-29,08,GT-0145,CARNES,SKU-0072,6,14436,0,1031
2026-05-29,08,GT-0145,CARNES,SKU-0073,7,17262,0,1233
2026-05-29,08,GT-0145,CARNES,SKU-0074,2,5052,0,361
2026-05-29,08,GT-0145,CARNES,SKU-0075,3,7758,0,554
2026-05-29,08,GT-0145,CARNES,SKU-0076,4,10584,0,756
2026-05-29,08,GT-0145,CARNES,SKU-0077,5,13055,0,932
2026-05-29,08,GT-0145,CARNES,SKU-0078,6,16026,0,1145
2026-05-29,08,GT-0145,CARNES,SKU-0079,7,19117,0,1366
2026-05-29,08,GT-0145,CARNES,SKU-0080,2,5582,0,399
2026-05-29,08,GT-0145,LACTEOS,,92,196932,7,14067
2026-05-29,08,GT-0145,LACTEOS,SKU-0041,5,8980,0,641
2026-05-29,08,GT-0145,LACTEOS,SKU-0042,6,10566,0,755
2026-05-29,08,GT-0145,LACTEOS,SKU-0043,7,12747,0,910
2026-05-29,08,GT-0145,LACTEOS,SKU-0044,2,3762,0,269
2026-05-29,08,GT-0145,LACTEOS,SKU-0045,3,5823,0,416
2026-05-29,08,GT-0145,LACTEOS,SKU-0046,4,8004,0,572
2026-05-29,08,GT-0145,LACTEOS,SKU-0047,5,9830,0,702
2026-05-29,08,GT-0145,LACTEOS,SKU-0048,6,12156,0,868
2026-05-29,08,GT-0145,LACTEOS,SKU-0049,7,14602,0,1043
2026-05-29,08,GT-0145,LACTEOS,SKU-0050,2,4292,0,307
2026-05-29,08,GT-0145,LACTEOS,SKU-0051,3,6618,0,473
2026-05-29,08,GT-0145,LACTEOS,SKU-0052,4,8684,0,620
2026-05-29,08,GT-0145,LACTEOS,SKU-0053,5,11155,0,797
2026-05-29,08,GT-0145,LACTEOS,SKU-0054,6,13746,0,982
2026-05-29,08,GT-0145,LACTEOS,SKU-0055,7,16457,0,1176
2026-05-29,08,GT-0145,LACTEOS,SKU-0056,2,4822,0,344
2026-05-29,08,GT-0145,LACTEOS,SKU-0057,3,7128,0,509
2026-05-29,08,GT-0145,LACTEOS,SKU-0058,4,9744,0,696
2026-05-29,08,GT-0145,LACTEOS,SKU-0059,5,12480,0,891
2026-05-29,08,GT-0145,LACTEOS,SKU-0060,6,15336,0,1095
2026-05-29,08,GT-0145,PANADERIA,,88,230158,6,16440
2026-05-29,08,GT-0145,PANADERIA,SKU-0081,3,6798,0,486
2026-05-29,08,GT-0145,PANADERIA,SKU-0082,4,8924,0,637
2026-05-29,08,GT-0145,PANADERIA,SKU-0083,5,11455,0,818
2026-05-29,08,GT-0145,PANADERIA,SKU-0084,6,14106,0,1008
2026-05-29,08,GT-0145,PANADERIA,SKU-0085,7,16877,0,1206
2026-05-29,08,GT-0145,PANADERIA,SKU-0086,2,4942,0,353
2026-05-29,08,GT-0145,PANADERIA,SKU-0087,3,7308,0,522
2026-05-29,08,GT-0145,PANADERIA,SKU-0088,4,9984,0,713
2026-05-29,08,GT-0145,PANADERIA,SKU-0089,5,12780,0,913
2026-05-29,08,GT-0145,PANADERIA,SKU-0090,6,15696,0,1121
2026-05-29,08,GT-0145,PANADERIA,SKU-0091,7,18732,0,1338
2026-05-29,08,GT-0145,PANADERIA,SKU-0092,2,5282,0,377
2026-05-29,08,GT-0145,PANADERIA,SKU-0093,3,8103,0,579
2026-05-29,08,GT-0145,PANADERIA,SKU-0094,4,11044,0,789
2026-05-29,08,GT-0145,PANADERIA,SKU-0095,5,14105,0,1008
2026-05-29,08,GT-0145,PANADERIA,SKU-0096,6,17286,0,1235
2026-05-29,08,GT-0145,PANADERIA,SKU-0097,7,19922,0,1423
2026-05-29,08,GT-0145,PANADERIA,SKU-0098,2,5812,0,415
2026-05-29,08,GT-0145,PANADERIA,SKU-0099,3,8898,0,636
2026-05-29,08,GT-0145,PANADERIA,SKU-0100,4,12104,0,865
2026-05-29,09,GT-0145,ACEITES,,88,168118,13,24017
2026-05-29,09,GT-0145,ACEITES,SKU-0021,3,4683,0,669
2026-05-29,09,GT-0145,ACEITES,SKU-0022,4,6104,1,872
2026-05-29,09,GT-0145,ACEITES,SKU-0023,5,7930,1,1133
2026-05-29,09,GT-0145,ACEITES,SKU-0024,6,9876,1,1411
2026-05-29,09,GT-0145,ACEITES,SKU-0025,7,11942,1,1706
2026-05-29,09,GT-0145,ACEITES,SKU-0026,2,3532,0,505
2026-05-29,09,GT-0145,ACEITES,SKU-0027,3,5193,0,742
2026-05-29,09,GT-0145,ACEITES,SKU-0028,4,7164,1,1023
2026-05-29,09,GT-0145,ACEITES,SKU-0029,5,9255,1,1322
2026-05-29,09,GT-0145,ACEITES,SKU-0030,6,11466,1,1638
2026-05-29,09,GT-0145,ACEITES,SKU-0031,7,13797,1,1971
2026-05-29,09,GT-0145,ACEITES,SKU-0032,2,3872,0,553
2026-05-29,09,GT-0145,ACEITES,SKU-0033,3,5988,0,855
2026-05-29,09,GT-0145,ACEITES,SKU-0034,4,8224,1,1175
2026-05-29,09,GT-0145,ACEITES,SKU-0035,5,10580,1,1511
2026-05-29,09,GT-0145,ACEITES,SKU-0036,6,13056,1,1865
2026-05-29,09,GT-0145,ACEITES,SKU-0037,7,14987,1,2141
2026-05-29,09,GT-0145,ACEITES,SKU-0038,2,4402,0,629
2026-05-29,09,GT-0145,ACEITES,SKU-0039,3,6783,0,969
2026-05-29,09,GT-0145,ACEITES,SKU-0040,4,9284,1,1326
2026-05-29,09,GT-0145,BEBIDAS,,90,151180,13,21597
2026-05-29,09,GT-0145,BEBIDAS,SKU-0001,7,9282,1,1326
2026-05-29,09,GT-0145,BEBIDAS,SKU-0002,2,2582,0,369
2026-05-29,09,GT-0145,BEBIDAS,SKU-0003,3,4053,0,579
2026-05-29,09,GT-0145,BEBIDAS,SKU-0004,4,5644,1,806
2026-05-29,09,GT-0145,BEBIDAS,SKU-0005,5,7355,1,1051
2026-05-29,09,GT-0145,BEBIDAS,SKU-0006,6,9186,1,1312
2026-05-29,09,GT-0145,BEBIDAS,SKU-0007,7,10472,1,1496
2026-05-29,09,GT-0145,BEBIDAS,SKU-0008,2,3112,0,445
2026-05-29,09,GT-0145,BEBIDAS,SKU-0009,3,4848,0,693
2026-05-29,09,GT-0145,BEBIDAS,SKU-0010,4,6704,1,958
2026-05-29,09,GT-0145,BEBIDAS,SKU-0011,5,8680,1,1240
2026-05-29,09,GT-0145,BEBIDAS,SKU-0012,6,10206,1,1458
2026-05-29,09,GT-0145,BEBIDAS,SKU-0013,7,12327,1,1761
2026-05-29,09,GT-0145,BEBIDAS,SKU-0014,2,3642,0,520
2026-05-29,09,GT-0145,BEBIDAS,SKU-0015,3,5643,0,806
2026-05-29,09,GT-0145,BEBIDAS,SKU-0016,4,7764,1,1109
2026-05-29,09,GT-0145,BEBIDAS,SKU-0017,5,9530,1,1361
2026-05-29,09,GT-0145,BEBIDAS,SKU-0018,6,11796,1,1685
2026-05-29,09,GT-0145,BEBIDAS,SKU-0019,7,14182,1,2026
2026-05-29,09,GT-0145,BEBIDAS,SKU-0020,2,4172,0,596
2026-05-29,09,GT-0145,CARNES,,90,214630,13,30661
2026-05-29,09,GT-0145,CARNES,SKU-0061,7,14217,1,2031
2026-05-29,09,GT-0145,CARNES,SKU-0062,2,3992,0,570
2026-05-29,09,GT-0145,CARNES,SKU-0063,3,6168,0,881
2026-05-29,09,GT-0145,CARNES,SKU-0064,4,8464,1,1209
2026-05-29,09,GT-0145,CARNES,SKU-0065,5,10880,1,1554
2026-05-29,09,GT-0145,CARNES,SKU-0066,6,13416,1,1917
2026-05-29,09,GT-0145,CARNES,SKU-0067,7,15407,1,2201
2026-05-29,09,GT-0145,CARNES,SKU-0068,2,4522,0,646
2026-05-29,09,GT-0145,CARNES,SKU-0069,3,6963,0,995
2026-05-29,09,GT-0145,CARNES,SKU-0070,4,9524,1,1361
2026-05-29,09,GT-0145,CARNES,SKU-0071,5,12205,1,1744
2026-05-29,09,GT-0145,CARNES,SKU-0072,6,14436,1,2062
2026-05-29,09,GT-0145,CARNES,SKU-0073,7,17262,1,2466
2026-05-29,09,GT-0145,CARNES,SKU-0074,2,5052,0,722
2026-05-29,09,GT-0145,CARNES,SKU-0075,3,7758,0,1108
2026-05-29,09,GT-0145,CARNES,SKU-0076,4,10584,1,1512
2026-05-29,09,GT-0145,CARNES,SKU-0077,5,13055,1,1865
2026-05-29,09,GT-0145,CARNES,SKU-0078,6,16026,1,2289
2026-05-29,09,GT-0145,CARNES,SKU-0079,7,19117,1,2731
2026-05-29,09,GT-0145,CARNES,SKU-0080,2,5582,0,797
2026-05-29,09,GT-0145,LACTEOS,,92,196932,13,28133
2026-05-29,09,GT-0145,LACTEOS,SKU-0041,5,8980,1,1283
2026-05-29,09,GT-0145,LACTEOS,SKU-0042,6,10566,1,1509
2026-05-29,09,GT-0145,LACTEOS,SKU-0043,7,12747,1,1821
2026-05-29,09,GT-0145,LACTEOS,SKU-0044,2,3762,0,537
2026-05-29,09,GT-0145,LACTEOS,SKU-0045,3,5823,0,832
2026-05-29,09,GT-0145,LACTEOS,SKU-0046,4,8004,1,1143
2026-05-29,09,GT-0145,LACTEOS,SKU-0047,5,9830,1,1404
2026-05-29,09,GT-0145,LACTEOS,SKU-0048,6,12156,1,1737
2026-05-29,09,GT-0145,LACTEOS,SKU-0049,7,14602,1,2086
2026-05-29,09,GT-0145,LACTEOS,SKU-0050,2,4292,0,613
2026-05-29,09,GT-0145,LACTEOS,SKU-0051,3,6618,0,945
2026-05-29,09,GT-0145,LACTEOS,SKU-0052,4,8684,1,1241
2026-05-29,09,GT-0145,LACTEOS,SKU-0053,5,11155,1,1594
2026-05-29,09,GT-0145,LACTEOS,SKU-0054,6,13746,1,1964
2026-05-29,09,GT-0145,LACTEOS,SKU-0055,7,16457,1,2351
2026-05-29,09,GT-0145,LACTEOS,SKU-0056,2,4822,0,689
2026-05-29,09,GT-0145,LACTEOS,SKU-0057,3,7128,0,1018
2026-05-29,09,GT-0145,LACTEOS,SKU-0058,4,9744,1,1392
2026-05-29,09,GT-0145,LACTEOS,SKU-0059,5,12480,1,1783
2026-05-29,09,GT-0145,LACTEOS,SKU-0060,6,15336,1,2191
2026-05-29,09,GT-0145,PANADERIA,,88,230158,13,32880
2026-05-29,09,GT-0145,PANADERIA,SKU-0081,3,6798,0,971
2026-05-29,09,GT-0145,PANADERIA,SKU-0082,4,8924,1,1275
2026-05-29,09,GT-0145,PANADERIA,SKU-0083,5,11455,1,1636
2026-05-29,09,GT-0145,PANADERIA,SKU-0084,6,14106,1,2015
2026-05-29,09,GT-0145,PANADERIA,SKU-0085,7,16877,1,2411
2026-05-29,09,GT-0145,PANADERIA,SKU-0086,2,4942,0,706
2026-05-29,09,GT-0145,PANADERIA,SKU-0087,3,7308,0,1044
2026-05-29,09,GT-0145,PANADERIA,SKU-0088,4,9984,1,1426
2026-05-29,09,GT-0145,PANADERIA,SKU-0089,5,12780,1,1826
2026-05-29,09,GT-0145,PANADERIA,SKU-0090,6,15696,1,2242
2026-05-29,09,GT-0145,PANADERIA,SKU-0091,7,18732,1,2676
2026-05-29,09,GT-0145,PANADERIA,SKU-0092,2,5282,0,755
2026-05-29,09,GT-0145,PANADERIA,SKU-0093,3,8103,0,1158
2026-05-29,09,GT-0145,PANADERIA,SKU-0094,4,11044,1,1578
2026-05-29,09,GT-0145,PANADERIA,SKU-0095,5,14105,1,2015
2026-05-29,09,GT-0145,PANADERIA,SKU-0096,6,17286,1,2469
2026-05-29,09,GT-0145,PANADERIA,SKU-0097,7,19922,1,2846
2026-05-29,09,GT-0145,PANADERIA,SKU-0098,2,5812,0,830
2026-05-29,09,GT-0145,PANADERIA,SKU-0099,3,8898,0,1271
2026-05-29,09,GT-0145,PANADERIA,SKU-0100,4,12104,1,1729
2026-05-29,10,GT-0145,ACEITES,,88,168118,19,36025
2026-05-29,10,GT-0145,ACEITES,SKU-0021,3,4683,1,1004
2026-05-29,10,GT-0145,ACEITES,SKU-0022,4,6104,1,1308
2026-05-29,10,GT-0145,ACEITES,SKU-0023,5,7930,1,1699
2026-05-29,10,GT-0145,ACEITES,SKU-0024,6,9876,1,2116
2026-05-29,10,GT-0145,ACEITES,SKU-0025,7,11942,2,2559
2026-05-29,10,GT-0145,ACEITES,SKU-0026,2,3532,0,757
2026-05-29,10,GT-0145,ACEITES,SKU-0027,3,5193,1,1113
2026-05-29,10,GT-0145,ACEITES,SKU-0028,4,7164,1,1535
2026-05-29,10,GT-0145,ACEITES,SKU-0029,5,9255,1,1983
2026-05-29,10,GT-0145,ACEITES,SKU-0030,6,11466,1,2457
2026-05-29,10,GT-0145,ACEITES,SKU-0031,7,13797,2,2956
2026-05-29,10,GT-0145,ACEITES,SKU-0032,2,3872,0,830
2026-05-29,10,GT-0145,ACEITES,SKU-0033,3,5988,1,1283
2026-05-29,10,GT-0145,ACEITES,SKU-0034,4,8224,1,1762
2026-05-29,10,GT-0145,ACEITES,SKU-0035,5,10580,1,2267
2026-05-29,10,GT-0145,ACEITES,SKU-0036,6,13056,1,2798
2026-05-29,10,GT-0145,ACEITES,SKU-0037,7,14987,2,3212
2026-05-29,10,GT-0145,ACEITES,SKU-0038,2,4402,0,943
2026-05-29,10,GT-0145,ACEITES,SKU-0039,3,6783,1,1454
2026-05-29,10,GT-0145,ACEITES,SKU-0040,4,9284,1,1989
2026-05-29,10,GT-0145,BEBIDAS,,90,151180,19,32396
2026-05-29,10,GT-0145,BEBIDAS,SKU-0001,7,9282,2,1989
2026-05-29,10,GT-0145,BEBIDAS,SKU-0002,2,2582,0,553
2026-05-29,10,GT-0145,BEBIDAS,SKU-0003,3,4053,1,868
2026-05-29,10,GT-0145,BEBIDAS,SKU-0004,4,5644,1,1209
2026-05-29,10,GT-0145,BEBIDAS,SKU-0005,5,7355,1,1576
2026-05-29,10,GT-0145,BEBIDAS,SKU-0006,6,9186,1,1968
2026-05-29,10,GT-0145,BEBIDAS,SKU-0007,7,10472,2,2244
2026-05-29,10,GT-0145,BEBIDAS,SKU-0008,2,3112,0,667
2026-05-29,10,GT-0145,BEBIDAS,SKU-0009,3,4848,1,1039
2026-05-29,10,GT-0145,BEBIDAS,SKU-0010,4,6704,1,1437
2026-05-29,10,GT-0145,BEBIDAS,SKU-0011,5,8680,1,1860
2026-05-29,10,GT-0145,BEBIDAS,SKU-0012,6,10206,1,2187
2026-05-29,10,GT-0145,BEBIDAS,SKU-0013,7,12327,2,2642
2026-05-29,10,GT-0145,BEBIDAS,SKU-0014,2,3642,0,780
2026-05-29,10,GT-0145,BEBIDAS,SKU-0015,3,5643,1,1209
2026-05-29,10,GT-0145,BEBIDAS,SKU-0016,4,7764,1,1664
2026-05-29,10,GT-0145,BEBIDAS,SKU-0017,5,9530,1,2042
2026-05-29,10,GT-0145,BEBIDAS,SKU-0018,6,11796,1,2528
2026-05-29,10,GT-0145,BEBIDAS,SKU-0019,7,14182,2,3039
2026-05-29,10,GT-0145,BEBIDAS,SKU-0020,2,4172,0,894
2026-05-29,10,GT-0145,CARNES,,90,214630,19,45992
2026-05-29,10,GT-0145,CARNES,SKU-0061,7,14217,2,3046
2026-05-29,10,GT-0145,CARNES,SKU-0062,2,3992,0,855
